test_id,cart_vm_util,cart_perf_cpi,cart_perf_llc,cart_vm_netW,cart_vm_netR,cart_95th_latency,cart_workload,cart_workload_fail,cart_cont_cpu5s_avg,cart_cont_memW5s_avg,cart_cont_memR5s_avg,cart_cont_netW5s_avg,cart_cont_netR5s_avg,catalogue_vm_util,catalogue_perf_cpi,catalogue_perf_llc,catalogue_vm_netW,catalogue_vm_netR,catalogue_95th_latency,catalogue_workload,catalogue_workload_fail,catalogue_cont_cpu5s_avg,catalogue_cont_memW5s_avg,catalogue_cont_memR5s_avg,catalogue_cont_netW5s_avg,catalogue_cont_netR5s_avg,dispatch_vm_util,dispatch_perf_cpi,dispatch_perf_llc,dispatch_vm_netW,dispatch_vm_netR,dispatch_95th_latency,dispatch_workload,dispatch_workload_fail,dispatch_cont_cpu5s_avg,dispatch_cont_memW5s_avg,dispatch_cont_memR5s_avg,dispatch_cont_netW5s_avg,dispatch_cont_netR5s_avg,mongodb_vm_util,mongodb_perf_cpi,mongodb_perf_llc,mongodb_vm_netW,mongodb_vm_netR,mongodb_95th_latency,mongodb_workload,mongodb_workload_fail,mongodb_cont_cpu5s_avg,mongodb_cont_memW5s_avg,mongodb_cont_memR5s_avg,mongodb_cont_netW5s_avg,mongodb_cont_netR5s_avg,mysql_vm_util,mysql_perf_cpi,mysql_perf_llc,mysql_vm_netW,mysql_vm_netR,mysql_95th_latency,mysql_workload,mysql_workload_fail,mysql_cont_cpu5s_avg,mysql_cont_memW5s_avg,mysql_cont_memR5s_avg,mysql_cont_netW5s_avg,mysql_cont_netR5s_avg,payment_vm_util,payment_perf_cpi,payment_perf_llc,payment_vm_netW,payment_vm_netR,payment_95th_latency,payment_workload,payment_workload_fail,payment_cont_cpu5s_avg,payment_cont_memW5s_avg,payment_cont_memR5s_avg,payment_cont_netW5s_avg,payment_cont_netR5s_avg,rabbitmq_vm_util,rabbitmq_perf_cpi,rabbitmq_perf_llc,rabbitmq_vm_netW,rabbitmq_vm_netR,rabbitmq_95th_latency,rabbitmq_workload,rabbitmq_workload_fail,rabbitmq_cont_cpu5s_avg,rabbitmq_cont_memW5s_avg,rabbitmq_cont_memR5s_avg,rabbitmq_cont_netW5s_avg,rabbitmq_cont_netR5s_avg,ratings_vm_util,ratings_perf_cpi,ratings_perf_llc,ratings_vm_netW,ratings_vm_netR,ratings_95th_latency,ratings_workload,ratings_workload_fail,ratings_cont_cpu5s_avg,ratings_cont_memW5s_avg,ratings_cont_memR5s_avg,ratings_cont_netW5s_avg,ratings_cont_netR5s_avg,redis_vm_util,redis_perf_cpi,redis_perf_llc,redis_vm_netW,redis_vm_netR,redis_95th_latency,redis_workload,redis_workload_fail,redis_cont_cpu5s_avg,redis_cont_memW5s_avg,redis_cont_memR5s_avg,redis_cont_netW5s_avg,redis_cont_netR5s_avg,shipping_vm_util,shipping_perf_cpi,shipping_perf_llc,shipping_vm_netW,shipping_vm_netR,shipping_95th_latency,shipping_workload,shipping_workload_fail,shipping_cont_cpu5s_avg,shipping_cont_memW5s_avg,shipping_cont_memR5s_avg,shipping_cont_netW5s_avg,shipping_cont_netR5s_avg,user_vm_util,user_perf_cpi,user_perf_llc,user_vm_netW,user_vm_netR,user_95th_latency,user_workload,user_workload_fail,user_cont_cpu5s_avg,user_cont_memW5s_avg,user_cont_memR5s_avg,user_cont_netW5s_avg,user_cont_netR5s_avg,web_vm_util,web_perf_cpi,web_perf_llc,web_vm_netW,web_vm_netR,web_95th_latency,web_workload,web_workload_fail,web_cont_cpu5s_avg,web_cont_memW5s_avg,web_cont_memR5s_avg,web_cont_netW5s_avg,web_cont_netR5s_avg
Jul09_red_10_iperf_none_3555552,1.6508683825068005,0.9921779384401894,258329.13333333333,0,0,120.0,126,0,0.4679001036669206,0,0.0,49505.5,42932.25,1.863379811648214,1.0154061668922305,208745.88,0,0,140.0,126,0,0.3807621667999044,0,0.0,60106.6,51088.2,1.5359649122807018,0.9900097021974513,234252.83333333334,0,0,0,0,0,0.06113310300001196,0,0.0,2807.0,9135.0,1.495646680647712,1.0101269894416098,226886.77333333335,0,0,0,0,0,0.8110600010000895,167116.8,0.0,46875.4,36103.8,1.6630973986690865,1.0243781004607446,253621.21333333338,0,0,0,0,0,3.2346957570003725,242483.2,0.0,13963653.6,97959.8,1.7296527571282254,1.0007976884527434,233071.12000000002,0,0,220.0,60,0,0.4539590838001459,0,0.0,17018.8,18945.8,1.7852272727272727,1.0234762442517402,349690.06666666665,0,0,0,0,0,6.591186348996246,0.0,0.0,12527.0,13073.5,1.553854415932424,1.000394175112007,156335.6933333333,0,0,250.0,28,0,0.8581351281999389,0.0,0.0,58342.2,58363.4,1.528301886792453,1.0385872568463599,107174.93333333333,0,0,0,0,0,0.3920503039998948,0.0,0.0,45957.0,78451.0,1.697714162138783,1.0209572258415065,359033.12,0,0,90.0,60,0,12.07764846819946,0,0.0,30933934.0,15756882.6,1.4697058091212785,1.0160324804928131,185947.4133333333,0,0,100.0,58,0,0.20072730599995764,0,0.0,21628.6,19534.2,2.4557909604519774,1.0245924622242608,347798.30000000005,0,0,30.0,63,0,3.594329967501949,0.0,0.0,74836571.0,74801459.0
Jul09_red_90_iperf_none_4555552,2.936087570621469,1.1037852913686,400255.39999999997,0,0,420.0,866,0,2.428785019249924,0,0.0,323354.75,283836.75,3.1966129480411225,1.0959762507515403,374111.42666666664,0,0,300.0,866,0,1.6732252972000778,0,0.0,308544.8,253408.8,2.7172131147540983,1.067627943680026,471008.7,0,0,0,0,0,0.1667397444999592,0,0.0,6852.0,40081.0,2.1402131717370576,1.0616834839101328,347644.6,0,0,0,0,0,1.274336952400084,199065.6,0.0,192112.0,138449.8,2.93191349448921,1.1230336812936867,469439.95999999996,0,0,0,0,0,23.20065075100066,3794534.4,0.0,95886316.0,543913.4,2.769536716776371,1.0819153820620233,416364.29333333333,0,0,710.0,421,0,2.497774581599745,0,0.0,93256.6,104155.0,2.755967788323267,1.0717874921782786,497663.23333333334,0,0,0,0,0,5.788791189999955,0.0,0.0,59532.0,67163.0,2.1093181375413987,1.0992419318073194,265398.81333333335,0,0,570.0,237,0,2.750591508599902,0.0,0.0,213445.6,239959.0,2.0,1.1520054588858322,190402.0,0,0,0,0,0,1.063957780000237,24576.0,0.0,253150.0,421652.0,3.5274168750578867,1.0824633198638014,657531.8,0,0,1000.0,421,0,68.23694431400244,0,0.0,148648205.2,90515360.6,1.9347418663549583,1.0875337787308745,265622.4533333333,0,0,870.0,440,0,0.7951507336000325,0,0.0,88775.0,73933.8,7.098360655737705,0.9791945700573712,731694.8999999999,0,0,600.0,433,0,15.933858293001322,0.0,0.0,390478530.5,389807802.5
Jul09_red_30_iperf_none_2355552,1.9574757869249395,1.0204832526107477,236465.3,0,0,140.0,342,0,1.8384219310000844,0,0.0,316912.5,277295.5,2.705407122511289,1.0282617018408315,368839.8222222223,0,0,81.0,342,0,1.2537778373334163,0,0.0,222234.0,182472.33333333334,1.6578947368421053,1.020911764783365,283809.1,0,0,0,0,0,0.11500938399996707,0,0.0,4107.0,20339.5,1.8602752497843091,1.017638528247034,283684.05333333334,0,0,0,0,0,0.9519066206006073,195788.8,0.0,86224.2,63911.6,1.9153372718653046,1.0550856305465264,309009.37333333335,0,0,0,0,0,9.173484529399683,1576960.0,0.0,42674502.2,263593.8,1.881641604010025,1.0253023848903273,264089.5333333333,0,0,320.0,170,0,1.1968844632000184,0,0.0,40893.8,45719.4,1.9770114942528734,1.0315948508806376,286192.06666666665,0,0,0,0,0,5.384259169498591,0.0,0.0,38973.0,38786.5,1.601539943850381,1.031918858957365,188210.2,0,0,380.0,94,0,1.4296836578001717,0.0,0.0,120087.8,129985.2,1.509090909090909,1.0529684355834943,131560.13333333333,0,0,0,0,0,0.6029818179995345,28672.0,0.0,111053.0,182970.0,2.2546587098957214,1.027535185230501,420022.3866666667,0,0,490.0,170,0,27.33222370819758,0,0.0,66963985.8,39630521.8,1.5651079620731045,1.0363203901912816,202977.5466666667,0,0,220.0,169,0,0.3747924511999855,0,0.0,47045.2,40096.0,3.75327868852459,0.9768806532394274,499527.5,0,0,92.0,171,0,8.105541485001254,0.0,0.0,212527995.5,213725338.5
Jul09_red_50_iperf_none_2455552,2.2914698527368715,1.0550766653721704,263062.06666666665,0,0,240.0,528,0,2.78515794499981,0,0.0,413193.5,380779.5,2.749089659408315,1.0659775963279037,366166.56666666665,0,0,98.0,528,0,1.3407998502499012,0,0.0,254764.75,237398.5,2.001669702489375,1.0519822410988768,333895.93333333335,0,0,0,0,0,0.11073982599994503,0,0.0,4799.0,22413.5,1.8699056135121708,1.0420748597637624,315687.2266666667,0,0,0,0,0,1.0505894364000141,140083.2,0.0,144646.8,131746.0,2.2201305918310643,1.0932740189477026,362516.9733333333,0,0,0,0,0,14.498706342599007,1885798.4,0.0,55829088.0,353583.2,2.154569397932174,1.048598839961421,296244.3733333333,0,0,380.0,261,0,1.606853522599971,0,0.0,60623.4,70042.4,2.1660208643815198,1.0230609355625238,392133.8666666667,0,0,0,0,0,5.040429826498098,0.0,0.0,34742.5,52150.5,1.7301581877573746,1.0802973855020848,226974.0266666667,0,0,460.0,150,0,2.040139013799899,0.0,0.0,142611.4,157039.4,1.736842105263158,1.1013315364860263,151014.4,0,0,0,0,0,0.7837605569998232,0.0,0.0,146221.0,238122.0,2.6180518467605522,1.0438995368994806,476508.6133333333,0,0,290.0,264,0,35.12932530140097,0,0.0,100763079.0,50534473.0,1.7554558527466206,1.0667912389641085,244710.21333333338,0,0,270.0,309,0,0.536967349199962,0,0.0,73649.6,84404.8,5.131564323423174,0.975194414728624,639052.3666666667,0,0,200.0,264,0,11.446407461001172,0.0,0.0,209054012.0,208943727.0
Jul09_red_70_iperf_none_5555552,2.2799888858016115,1.0852662554295731,337717.4,0,0,250.0,695,0,1.7025348492000085,0,0.0,213787.0,186922.0,2.8293581550430678,1.0803374382797277,354154.16000000003,0,0,170.0,696,0,1.6063850235999382,0,0.0,284201.8,233739.2,2.303735632183908,1.0678833568371384,409335.1666666667,0,0,0,0,0,0.10096025150005827,0,0.0,3904.0,19574.5,1.986121339748371,1.0375828555426216,326661.42666666664,0,0,0,0,0,1.2324529892002807,261324.8,0.0,197323.0,144342.8,2.531409650828934,1.1082210159787136,424839.6,0,0,0,0,0,20.77285679160075,2419097.6,0.0,70785620.0,434331.4,2.36309623043438,1.0710198348049,373114.78666666674,0,0,410.0,330,0,2.211983654400098,0,0.0,82544.0,91912.4,2.2379925222893298,1.0158959714444509,445457.9,0,0,0,0,0,5.7364473674985845,0.0,0.0,36878.5,60471.0,1.8797817401385442,1.0789982462609178,238424.94666666668,0,0,810.0,208,0,2.4664128199999893,0.0,0.0,184712.4,206395.0,1.8688524590163935,1.1311071867448397,164493.06666666668,0,0,0,0,0,0.9255380589997912,0.0,0.0,209392.0,353640.0,2.9281967213114752,1.0600611624460394,586901.7333333334,0,0,660.0,333,0,48.09098635200549,0,0.0,122425517.8,67114621.4,1.8744651292025565,1.0757720359701892,249735.24000000005,0,0,410.0,381,0,0.845381402000001,0,0.0,110211.4,92199.6,5.508196721311476,0.9652087878821847,693265.1333333333,0,0,540.0,348,0,14.44458244799938,0.0,0.0,280666483.0,281967083.5
Jul09_red_20_iperf_none_2245552,1.7103696741854637,1.0158456407796215,179103.03333333333,0,0,160.0,230,0,1.2188109339999755,0,0.0,192678.5,170671.5,2.37562893081761,1.0424053035780507,327326.93333333335,0,0,99.0,230,0,1.264999434499714,0,0,315867.5,269613.5,1.8279009126466754,1.004125785060823,258790.0,0,0,0,0,0,0.0692717929999862,0,0.0,3722.0,13969.0,1.7458733069142958,1.0168256720515814,254221.17333333328,0,0,0,0,0,0.8818598596000584,131891.2,0.0,61545.0,48153.0,1.7853949236035738,1.030779192034595,266093.2,0,0,0,0,0,5.628254372800529,526745.6,0.0,22466519.8,160992.2,1.8468550517279332,1.0134241787330571,259856.13333333333,0,0,310.0,112,0,1.0424606999998929,0,0.0,50827.25,56646.25,1.8112215078901226,1.0242566110058007,297561.7,0,0,0,0,0,5.055123216498373,0.0,0.0,18234.5,26655.0,1.5548061298307605,0.9990134178701723,169313.90666666668,0,0,300.0,68,0,1.1426211073999866,0.0,0.0,91587.6,96218.2,1.489795918367347,1.0195037353663559,83679.46666666666,0,0,0,0,0,0.41709301399987453,0.0,0.0,89905.0,151270.0,1.9702014846637872,1.0339615293026532,341090.83999999997,0,0,120.0,112,0,14.428889286193407,0,0.0,40052460.2,20997080.0,1.6157536728537754,1.021102026567005,191362.63999999998,0,0,82.0,99,0,0.2838168436000075,0,0.0,40203.6,38732.6,2.925273224043716,0.9987270038317143,430271.76666666666,0,0,91.0,115,0,5.450555490502097,0.0,0.0,128746997.0,128689907.0
Jul09_red_100_iperf_none_4555552,3.0717560433453737,1.1274898865562184,442673.75,0,0,470.0,940,0,2.4603868982497907,0,0.0,348659.75,307870.75,3.061907059953301,1.1117773221075802,374456.68,0,0,330.0,940,0,1.8349251799999167,0,0.0,467203.2,382415.0,2.635655737704918,1.0744115478783305,511353.7,0,0,0,0,0,0.1982501619999859,0,0.0,6237.0,40597.0,2.1041410138293775,1.0610353517795807,320675.07999999996,0,0,0,0,0,1.3702907357999066,175308.8,0.0,236829.0,170321.4,2.8926924145596002,1.1350353820802437,516398.01333333337,0,0,0,0,0,24.43719971459982,2947481.6,0.0,82217579.8,476531.4,2.87379827729925,1.1017404780643234,448810.24000000005,0,0,730.0,442,0,2.5311375053999114,0,0.0,123961.8,138461.2,2.48513475965546,1.0647210564145648,463164.06666666665,0,0,0,0,0,5.849846027501997,0.0,0.0,52410.5,59923.5,2.147510419560989,1.1049202017912496,263488.62666666665,0,0,930.0,287,0,3.1347879274004042,0.0,0.0,262267.2,297788.4,1.9322033898305084,1.1459059729226537,179158.26666666666,0,0,0,0,0,1.1148846810001487,32768.0,0.0,408660.0,672250.0,3.385218116143373,1.0924651836052077,666234.0533333333,0,0,1100.0,442,0,72.84404960799779,0,0.0,143450360.2,90522621.4,1.9922766070497164,1.0962364572548138,263884.24000000005,0,0,980.0,457,0,0.8912031630000008,0,0.0,131911.4,109240.8,7.081967213114754,0.9916167844548207,759403.1333333333,0,0,680.0,470,0,18.076839923002353,0.0,0.0,444977121.5,443946810.5
Jul09_red_100_iperf_none_3555552,3.0491803278688523,1.0862743663096788,397309.73333333334,0,0,340.0,808,0,3.181063950333415,0,0.0,504039.0,447436.0,2.9200064832823935,1.1082883214829782,355087.7466666667,0,0,610.0,808,0,1.8387364000000161,0,0.0,401236.2,329187.6,2.825136612021858,1.041984216672851,527145.5,0,0,0,0,0,0.1199373644999735,0,0.0,4635.0,24085.5,2.18267334796064,1.0464822092133992,350288.9066666667,0,0,0,0,0,1.3146008398003004,245760.0,0.0,194150.8,142826.8,2.9566666666666666,1.1149263862111916,466500.10666666663,0,0,0,0,0,25.428301602598186,2792652.8,0.0,94239343.8,528325.0,2.8283832673827023,1.10019076691366,447835.2533333333,0,0,990.0,384,0,2.6723256388001007,0,0.0,103053.8,115196.0,2.667129758266185,1.0558200713933505,522663.30000000005,0,0,0,0,0,6.676919090494948,0.0,0.0,33114.0,65170.0,2.145432447710571,1.0895751889480185,258520.12000000002,0,0,1100.0,251,0,3.176770972800051,0.0,0.0,249956.4,285314.6,2.033333333333333,1.1523752832292555,175828.33333333334,0,0,0,0,0,1.1997532450000108,24576.0,0.0,328785.0,530029.0,3.5704918032786876,1.0883177127127235,682267.1466666667,0,0,1400.0,384,0,66.31470378959912,0,0.0,167256100.6,92757211.4,2.1006301878235654,1.086778313991323,260177.35999999996,0,0,930.0,463,0,0.9856731559999445,0,0.0,110276.4,91353.2,6.475409836065574,1.005538501288949,744048.8,0,0,700.0,404,0,17.629236881001248,0.0,0.0,421340662.0,420473731.0
Jul09_red_30_iperf_none_5555552,2.0236781609195402,1.0554600362689095,251862.05333333332,0,0,200.0,400,0,1.0534106015998934,0,0.0,122500.6,106620.8,2.2140476190476193,1.0532483315920846,262223.61333333334,0,0,99.0,400,0,1.181247088200111,0,0.0,171838.2,142429.4,1.979565772669221,1.0336972380139895,360896.3,0,0,0,0,0,0.08781891699997502,0,0.0,3382.0,15505.5,1.921175183722017,1.0290144382276236,309368.3466666667,0,0,0,0,0,0.939284925599894,170393.6,3276.8,110073.4,82679.8,2.0140229885057472,1.0770387622797521,334564.18666666665,0,0,0,0,0,11.51683939840036,1898905.6,0.0,47985391.6,297415.0,2.165542567699201,1.0394573079434077,306409.55999999994,0,0,310.0,199,0,1.293403744799969,0,0.0,52909.0,58536.8,2.188445251058681,1.0123518393384345,373376.1666666666,0,0,0,0,0,5.106245908499915,0.0,0.0,23780.5,33994.0,1.716679221594476,1.051075758120068,206564.72,0,0,310.0,123,0,1.6049882049996078,0.0,0.0,136400.8,149509.0,1.5,1.0965194314734776,152952.73333333334,0,0,0,0,0,0.6363491059996704,12288.0,0.0,109226.0,187903.0,2.453793103448276,1.0470616959317798,475643.24000000005,0,0,380.0,199,0,30.730455712005142,0,0.0,95453480.0,50064261.2,1.616256853413487,1.0555542597030156,230980.68,0,0,420.0,157,0,0.5373274558000325,0,0.0,57804.2,49723.2,4.164942528735632,0.985151493939527,530033.3666666667,0,0,110.0,200,0,10.393774059000467,0.0,0.0,201899360.0,201843470.0
Jul09_red_70_iperf_none_4555552,2.6369199777716035,1.0695530552490726,341550.73333333334,0,0,330.0,678,0,1.9569580075001891,0,0.0,295941.0,258500.5,2.722508236414877,1.085359924739268,332825.32,0,0,120.0,678,0,1.537701863400109,0,0.0,328563.0,269792.2,2.780817610062893,1.0931132066796345,517994.0,0,0,0,0,0,0.125993764499992,0,0.0,5311.0,29521.0,2.055872927665092,1.0534760228658904,310422.2533333333,0,0,0,0,0,1.1548237885996073,208076.8,0.0,167591.6,124687.0,2.738264332685005,1.111833622422482,455013.29333333333,0,0,0,0,0,18.91772264279921,3206348.8,0.0,66643677.8,361273.8,2.7788255997036218,1.076040540773106,403697.08,0,0,530.0,333,0,2.3317445118000037,0,0.0,86514.8,96464.4,2.0925257015837735,1.0472339935755315,426910.5,0,0,0,0,0,6.707045235999317,0.0,0.0,37338.0,52182.0,2.083295037780036,1.0873053360867235,238407.47999999998,0,0,540.0,209,0,2.5858614100003052,0.0,0.0,224128.4,252824.0,2.0357142857142856,1.1264687029731584,161456.66666666666,0,0,0,0,0,0.9325608009994539,0.0,0.0,243599.0,404841.0,3.0590441789385943,1.0697281805569,591508.8400000001,0,0,730.0,333,0,56.22223397420366,0,0.0,120907952.0,71147785.2,2.044597705711904,1.0832604014733,248712.09333333335,0,0,360.0,391,0,0.8589039946000263,0,0.0,98025.0,81775.8,6.155737704918033,0.9920125121822432,682718.1,0,0,350.0,339,0,16.931465315502294,0.0,0.0,326148771.5,325728033.0
Jul09_red_10_iperf_none_2555552,1.499076354679803,1.0064388659976675,173006.4,0,0,120.0,140,0,0.8349809670000923,0,0.0,96682.33333333333,82995.0,1.529368804067568,1.0135361308289124,194991.39999999997,0,0,82.0,140,0,0.3801358863999866,0,0.0,72788.2,60961.6,1.4616666666666667,0.9995906846669247,235710.5,0,0,0,0,0,0.06809495149998934,0,0.0,3061.0,8923.5,1.5834247234247234,1.0056465920927582,232364.7066666667,0,0,0,0,0,0.8224169791996815,157286.4,0.0,43728.6,33710.2,1.5070952380952383,1.0219839366135735,227167.81333333332,0,0,0,0,0,3.504940408800303,2051276.8,0.0,12206973.2,101064.6,1.7233677094662319,1.0049309043683008,218877.7066666667,0,0,430.0,69,0,0.5609118107998569,0,0.0,21010.8,23535.2,1.7142857142857144,1.0328166801661705,266881.5333333333,0,0,0,0,0,5.473610622998308,0.0,0.0,16648.5,19997.0,1.5191097770154374,0.998965098102326,165727.82666666666,0,0,230.0,46,0,0.9048859325998478,0.0,0.0,72419.8,75283.8,1.4150943396226414,1.0118491345462606,113148.66666666667,0,0,0,0,0,0.41133918600007746,24576.0,0.0,42159.0,71710.0,1.6987631416202844,1.0248930916293122,293661.1066666667,0,0,90.0,69,0,7.769755399994665,0,0.0,27697745.4,13846073.0,1.5033267082323687,1.0030409055914105,175158.89333333334,0,0,91.0,59,0,0.21728279839991985,0,0.0,21569.8,19520.0,2.060344827586207,1.0113626221762442,329475.2,0,0,15.0,70,0,2.610083265497849,0.0,0.0,56637850.5,56628710.0
Jul09_red_70_iperf_none_2355552,2.5245901639344264,1.039382569733975,249223.6,0,0,280.0,736,0,3.8764848389996587,0,0.0,590281.5,555724.0,3.7688273349663963,1.05415984072826,494073.5555555555,0,0,180.0,736,0,2.4381575686667247,0,0.0,510985.0,455323.6666666667,3.0346240814019216,1.0480387715646873,430187.76666666666,0,0,0,0,0,0.17285031149999375,0,0.0,4742.0,26684.5,2.6345762711864404,1.0341249245840598,373768.07999999996,0,0,0,0,0,1.1812109348004243,167936.0,0.0,162500.6,148716.2,2.5355216487338437,1.0956595020322513,431310.50666666665,0,0,0,0,0,17.63773543919906,1917747.2,0.0,55006769.0,376766.2,2.7795477671000564,1.0694882052514048,425076.69333333336,0,0,480.0,361,0,2.420141277599953,0,0.0,82573.0,103798.6,2.8107923497267757,0.9835536715658435,423432.13333333336,0,0,0,0,0,7.182637598000724,0.0,0.0,68796.5,180809.5,2.2519053185271773,1.0807486685835908,284802.05333333334,0,0,770.0,231,0,2.6975803714001474,0.0,0.0,184408.8,208176.4,1.847457627118644,1.1312729821537708,160281.73333333334,0,0,0,0,0,0.9322381700003461,0.0,0.0,198655.0,314426.0,3.4483467629897193,1.0395774929663026,603731.2266666667,0,0,350.0,361,0,46.25901053380112,0,0.0,125121797.2,65180213.4,1.8783615819209039,1.0717439323007647,254799.36000000002,0,0,460.0,381,0,0.7171589781999756,0,0.0,82543.2,94568.2,7.163934426229508,0.9571359032470788,712741.9666666666,0,0,430.0,368,0,13.479394232001596,0.0,0.0,228312797.0,228034302.0
Jul09_red_10_iperf_none_2255552,1.646551724137931,0.9873451431818725,187520.86666666667,0,0,130.0,158,0,1.204540671499899,0,0.0,115613.0,113615.0,1.7011494252873565,1.020607214026494,318695.56666666665,0,0,91.0,158,0,0.8555974799999149,0,0.0,108361.0,109919.66666666667,1.556439393939394,1.0036781428024022,241181.86666666667,0,0,0,0,0,0.04946042550002794,0,0.0,2700.0,6921.5,1.566734617805398,1.0009769297138575,239892.85333333333,0,0,0,0,0,0.7801090314001101,125337.6,0.0,41842.0,42071.2,1.615411146962871,1.023596829167818,248437.62666666665,0,0,0,0,0,4.553768733200559,581632.0,0.0,12137816.8,103475.4,1.686011428731526,0.9973260169876875,235954.1066666667,0,0,210.0,77,0,0.5966721047997453,0,0.0,18628.0,25589.4,1.9115562403697997,1.0138049756016447,250961.3333333333,0,0,0,0,0,4.8049797799989165,0.0,0.0,13812.5,37476.5,1.539356777688456,1.0052699248832275,172237.06666666665,0,0,310.0,65,0,0.9784307808000847,0.0,0.0,71615.6,74336.4,1.6037735849056605,1.0426809736716396,117944.13333333333,0,0,0,0,0,0.4095718999997189,0.0,0.0,53383.0,88594.0,1.8004336986084393,1.0165756003049498,326409.0933333333,0,0,110.0,77,0,10.833115751598234,0,0.0,26350529.4,13280517.0,1.4717743601060385,1.0107938887657553,184634.16,0,0,88.0,50,0,0.202528315400005,0,0.0,22123.0,35990.6,2.4327878433664525,0.9962004641128119,390115.5333333333,0,0,28.0,79,0,3.533174906502495,0.0,0.0,58391326.5,58369302.5
Jul09_red_60_iperf_none_2455552,2.398305084745763,1.0526015112946592,253702.2,0,0,260.0,672,0,2.8845516930000485,0,0.0,598847.5,574562.0,2.7570410283188496,1.0755229065186782,363418.01666666666,0,0,110.0,672,0,1.646667403999956,0,0.0,396693.5,366035.5,2.1794871794871793,1.0584429055588906,359606.5666666667,0,0,0,0,0,0.13502316499998912,0,0.0,4943.0,27884.0,2.0383958506992683,1.038408911238728,338782.48000000004,0,0,0,0,0,1.1747697116002087,161382.4,0.0,172121.6,151360.2,2.4562841530054644,1.100470147824692,372271.0,0,0,0,0,0,17.043474450599568,2109440.0,0.0,56458086.6,348111.6,2.3159887005649717,1.064140055056855,339588.81333333335,0,0,570.0,330,0,2.1037070923998784,0,0.0,81441.4,107821.6,2.3721751412429377,1.0188101271211214,407907.6333333333,0,0,0,0,0,6.589241927002263,0.0,0.0,30172.5,70460.5,1.8637488947833774,1.0799258841713715,224163.76,0,0,900.0,204,0,2.379079448000039,0.0,0.0,211018.2,237478.0,1.793103448275862,1.1352561245563426,165298.0,0,0,0,0,0,0.7843140040004073,0.0,0.0,300755.0,481163.0,2.9639890710382515,1.0590362062564809,555147.6266666667,0,0,560.0,330,0,46.46965808820014,0,0.0,105940663.8,60782575.2,1.9271082324911455,1.0752605583729695,246926.63999999998,0,0,460.0,327,0,0.6641804538000585,0,0.0,91834.2,102866.4,5.5,0.9752297786391739,644626.8333333333,0,0,440.0,336,0,12.823245285500889,0.0,0.0,381909134.5,381606714.5
Jul09_red_80_iperf_none_5555552,2.7442370326367795,1.079466109431832,365803.32,0,0,330.0,800,0,1.809587712200083,0,0.0,250049.2,220955.0,2.7913579830376163,1.0850146286254432,337647.5466666667,0,0,240.0,800,0,1.797746264200042,0,0.0,337860.2,277821.2,2.2308166409861325,1.0349090965003072,415202.63333333336,0,0,0,0,0,0.07142584749999648,0,0.0,3472.0,11718.0,2.0421689682091038,1.0400466272304756,329669.26666666666,0,0,0,0,0,1.2920089712000375,201523.2,0.0,185450.2,135797.0,2.763652611038187,1.1009736278376,448843.21333333326,0,0,0,0,0,20.42611811859904,3937894.4,0.0,85090008.0,482372.4,2.579623969621191,1.0577477265869208,388854.2533333333,0,0,550.0,388,0,2.557167526199902,0,0.0,91505.4,102951.8,2.30992085924251,1.0168048870430662,373018.73333333334,0,0,0,0,0,5.021742552497329,0.0,0.0,19597.0,38677.0,1.9964509501797636,1.0724537521219726,245234.21333333338,0,0,770.0,223,0,2.4739340971998516,0.0,0.0,238779.8,268693.2,1.9830508474576272,1.13815513385776,178153.86666666667,0,0,0,0,0,0.9126950179997948,16384.0,0.0,310895.0,518787.0,3.2632953598221723,1.0488018618873995,594251.4133333333,0,0,870.0,388,0,58.648369662803496,0,0.0,149146716.4,88302013.4,1.9881290529069606,1.0780577483938103,256458.94666666663,0,0,1100.0,400,0,1.0347118502000405,0,0.0,114413.6,95243.6,6.565573770491803,0.9788997174772363,704393.7666666667,0,0,1100.0,400,0,14.302187532504277,0.0,0.0,426352261.0,426915430.5
